port_code,ptent_yr,voyage_no,callsgn,vessel_name,vessel_type_name,vessel_nationality_code,vessel_nationality_name,mrn_no,bl_no,master_bl_no,io_se_code,io_se_name,facility_name,cargo_se_name,cargo_name_raw,dg_un_no,chem_id,cargo_basis,package_type_name,unload_method_name,vol_ton_unit_name,vol_ton,weight_ton,vol_size,weight_size,bulk_vol_size,bulk_weight_size,container_count,pod_name,pol_name,ldud_port_name,last_dest_port_name,arrival_at_utc,customs_progress_status_name,source_system,source_table,collected_at_utc,quality_flag,is_synthetic
KRUSN,2026,188,5LON4,EVER VIGOROUS,석유제품운반선,KR,대한민국,MRN76665,BL000261,MBL32484,O,수출,SK5부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,27315.2,27315.2,,,30046.7,27315.2,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,044,5LON4,EVER VIGOROUS,석유제품운반선,KR,대한민국,MRN16018,BL000262,MBL63468,O,수출,SK2부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,18025.5,18025.5,,,19828.1,18025.5,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,124,5LPG3,HANYU FREESIA,케미칼운반선,KR,대한민국,MRN56893,BL000263,MBL29370,I,수입,UTK부두,액체,아크릴로니트릴(안정화),1093,001143,PORT-MIS 실선종 기반,벌크,펌프,TON,31736.7,31736.7,,,34910.4,31736.7,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,129,5LRB4,ATLANTIC TOPAZ,석유제품운반선,KR,대한민국,MRN62220,BL000264,MBL51746,I,수입,S-Oil 2부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,15883.6,15883.6,,,17472.0,15883.6,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,119,5LRB4,ATLANTIC TOPAZ,석유제품운반선,KR,대한민국,MRN46078,BL000265,MBL39267,O,수출,SK4부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,41000.1,41000.1,,,45100.1,41000.1,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,096,5LWQ3,QD SPRING,케미칼운반선,KR,대한민국,MRN58731,BL000266,MBL37645,O,수출,UTT부두,액체,테트라하이드로푸란,2056,001041,PORT-MIS 실선종 기반,벌크,펌프,TON,30242.6,30242.6,,,33266.9,30242.6,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,026,5LXQ3,STOLT CALLUNA,석유제품운반선,KR,대한민국,MRN16940,BL000267,MBL24641,I,수입,가스부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,8121.3,8121.3,,,8933.4,8121.3,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,007,5LXQ3,STOLT CALLUNA,석유제품운반선,KR,대한민국,MRN75809,BL000268,MBL34602,I,수입,SK5부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,41600.0,41600.0,,,45760.0,41600.0,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,148,5LXQ3,STOLT CALLUNA,석유제품운반선,KR,대한민국,MRN92577,BL000269,MBL61534,O,수출,S-Oil 1부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,45335.2,45335.2,,,49868.7,45335.2,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,065,7JQC,RYOUMEI MARU,석유제품운반선,KR,대한민국,MRN25304,BL000270,MBL31769,I,수입,S-Oil 3부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,32416.2,32416.2,,,35657.8,32416.2,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,025,7JQC,RYOUMEI MARU,석유제품운반선,KR,대한민국,MRN89762,BL000271,MBL94298,I,수입,SK1부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,19041.5,19041.5,,,20945.7,19041.5,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,076,7JQC,RYOUMEI MARU,석유제품운반선,KR,대한민국,MRN28693,BL000272,MBL81259,I,수입,SK2부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,23921.6,23921.6,,,26313.8,23921.6,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,118,7JQW,ZUIHO MARU,LPG운반선,KR,대한민국,MRN22474,BL000273,MBL67650,O,수출,SK5부두,액체,프로페인,1978,015420,PORT-MIS 실선종 기반,벌크,펌프,TON,39116.0,39116.0,,,43027.6,39116.0,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,151,7JQW,ZUIHO MARU,LPG운반선,KR,대한민국,MRN32088,BL000274,MBL90220,O,수출,S-Oil 2부두,액체,부탄,1011,000247,PORT-MIS 실선종 기반,벌크,펌프,TON,43683.9,43683.9,,,48052.3,43683.9,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,152,7JQW,ZUIHO MARU,LPG운반선,KR,대한민국,MRN40980,BL000275,MBL48723,I,수입,SK4부두,액체,부탄,1011,000247,PORT-MIS 실선종 기반,벌크,펌프,TON,45583.6,45583.6,,,50142.0,45583.6,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,162,7KNG,유쇼 마루,케미칼운반선,KR,대한민국,MRN49519,BL000276,MBL38829,I,수입,S-Oil 4부두,액체,메탄올,1230,001151,PORT-MIS 실선종 기반,벌크,펌프,TON,13165.7,13165.7,,,14482.3,13165.7,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.886603+00:00,OK,True
KRUSN,2026,035,7KNG,유쇼 마루,케미칼운반선,KR,대한민국,MRN14340,BL000277,MBL88462,O,수출,효성부두,액체,메탄올,1230,001151,PORT-MIS 실선종 기반,벌크,펌프,TON,24616.5,24616.5,,,27078.2,24616.5,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,153,7KNG,유쇼 마루,케미칼운반선,KR,대한민국,MRN91254,BL000278,MBL24747,I,수입,대한유화부두,액체,스티렌 모노머(안정화),2055,001027,PORT-MIS 실선종 기반,벌크,펌프,TON,19185.2,19185.2,,,21103.7,19185.2,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,116,9HA4337,PANTANASSA,원유운반선,KR,대한민국,MRN56016,BL000279,MBL68636,O,수출,용잠1부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,12680.0,12680.0,,,13948.0,12680.0,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,118,9HA4337,PANTANASSA,원유운반선,KR,대한민국,MRN36621,BL000280,MBL18442,O,수출,용잠2부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,20251.6,20251.6,,,22276.8,20251.6,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,164,9HPO9,CESTENI,케미칼운반선,KR,대한민국,MRN72264,BL000281,MBL57797,I,수입,현대오일터미널 신항2부두,액체,메탄올,1230,001151,PORT-MIS 실선종 기반,벌크,펌프,TON,18751.3,18751.3,,,20626.4,18751.3,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,007,9HPO9,CESTENI,케미칼운반선,KR,대한민국,MRN30513,BL000282,MBL82603,I,수입,S-Oil 4부두,액체,크실렌,1307,001077,PORT-MIS 실선종 기반,벌크,펌프,TON,48858.9,48858.9,,,53744.8,48858.9,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,150,9V2088,BUENA FORTUNA,LPG운반선,KR,대한민국,MRN40477,BL000283,MBL77103,O,수출,가스부두,액체,프로페인,1978,015420,PORT-MIS 실선종 기반,벌크,펌프,TON,22100.9,22100.9,,,24311.0,22100.9,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,090,9V2088,BUENA FORTUNA,LPG운반선,KR,대한민국,MRN68698,BL000284,MBL17616,O,수출,SK2부두,액체,프로페인,1978,015420,PORT-MIS 실선종 기반,벌크,펌프,TON,36545.7,36545.7,,,40200.3,36545.7,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,052,9V2088,BUENA FORTUNA,LPG운반선,KR,대한민국,MRN22532,BL000285,MBL36320,O,수출,SK5부두,액체,부탄,1011,000247,PORT-MIS 실선종 기반,벌크,펌프,TON,14982.8,14982.8,,,16481.1,14982.8,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,001,9V2340,HAFNIA LYNX,원유운반선,KR,대한민국,MRN34812,BL000286,MBL55458,I,수입,정일1부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,5528.9,5528.9,,,6081.8,5528.9,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,117,9V2407,EAGLE ASIA 11,석유제품운반선,KR,대한민국,MRN62905,BL000287,MBL69589,I,수입,S-Oil 1부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,24778.5,24778.5,,,27256.4,24778.5,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,122,9V2407,EAGLE ASIA 11,석유제품운반선,KR,대한민국,MRN29617,BL000288,MBL28142,I,수입,S-Oil 2부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,40119.4,40119.4,,,44131.3,40119.4,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,080,9V2407,EAGLE ASIA 11,석유제품운반선,KR,대한민국,MRN88235,BL000289,MBL55196,I,수입,S-Oil 3부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,27851.7,27851.7,,,30636.9,27851.7,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,024,9V2824,MARITIME MERIDIAN,석유제품운반선,KR,대한민국,MRN83527,BL000290,MBL22047,O,수출,SK1부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,11241.9,11241.9,,,12366.1,11241.9,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,024,9V2824,MARITIME MERIDIAN,석유제품운반선,KR,대한민국,MRN71281,BL000291,MBL62961,O,수출,SK2부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,1584.1,1584.1,,,1742.5,1584.1,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,160,9V2994,MTM PENANG,석유제품운반선,KR,대한민국,MRN79948,BL000292,MBL44902,O,수출,SK3부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,37219.8,37219.8,,,40941.8,37219.8,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,161,9V2994,MTM PENANG,석유제품운반선,KR,대한민국,MRN48593,BL000293,MBL46818,O,수출,SK4부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,11666.0,11666.0,,,12832.6,11666.0,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,187,9V2994,MTM PENANG,석유제품운반선,KR,대한민국,MRN13844,BL000294,MBL54841,I,수입,SK5부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,19122.7,19122.7,,,21035.0,19122.7,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,103,9V5055,VALOR GALAXY,석유제품운반선,KR,대한민국,MRN16501,BL000295,MBL38084,I,수입,SK6부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,38781.7,38781.7,,,42659.9,38781.7,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,132,9V5055,VALOR GALAXY,석유제품운반선,KR,대한민국,MRN40612,BL000296,MBL75970,I,수입,SK7부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,49561.0,49561.0,,,54517.1,49561.0,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,057,9V5639,CHALLENGE POLLUX,석유제품운반선,KR,대한민국,MRN16611,BL000297,MBL79735,O,수출,SK8부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,27520.6,27520.6,,,30272.7,27520.6,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,109,9V5639,CHALLENGE POLLUX,석유제품운반선,KR,대한민국,MRN81358,BL000298,MBL76457,I,수입,가스부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,38593.0,38593.0,,,42452.3,38593.0,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,104,9V5639,CHALLENGE POLLUX,석유제품운반선,KR,대한민국,MRN90433,BL000299,MBL12734,I,수입,현대오일터미널 신항1부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,32735.3,32735.3,,,36008.8,32735.3,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,199,9V5899,메뉴에뜨,석유제품운반선,KR,대한민국,MRN87062,BL000300,MBL43992,I,수입,SK5부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,38062.9,38062.9,,,41869.2,38062.9,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.887597+00:00,OK,True
KRUSN,2026,194,9V5899,메뉴에뜨,석유제품운반선,KR,대한민국,MRN55947,BL000301,MBL62822,I,수입,SK2부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,21682.7,21682.7,,,23851.0,21682.7,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,103,9V5899,메뉴에뜨,석유제품운반선,KR,대한민국,MRN97178,BL000302,MBL26593,O,수출,S-Oil 2부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,16105.9,16105.9,,,17716.5,16105.9,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,143,9V6096,ASL ORCHID,석유제품운반선,KR,대한민국,MRN94438,BL000303,MBL74139,I,수입,SK4부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,5874.3,5874.3,,,6461.7,5874.3,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,062,9V6817,MAREX MOM,케미칼운반선,KR,대한민국,MRN57196,BL000304,MBL11386,I,수입,정일2부두,액체,테트라하이드로푸란,2056,001041,PORT-MIS 실선종 기반,벌크,펌프,TON,4026.3,4026.3,,,4428.9,4026.3,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,165,9V6817,MAREX MOM,케미칼운반선,KR,대한민국,MRN83839,BL000305,MBL58683,O,수출,OTK1부두,액체,톨루엔,1294,001032,PORT-MIS 실선종 기반,벌크,펌프,TON,8234.1,8234.1,,,9057.5,8234.1,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,110,9V7723,FIRST LION,케미칼운반선,KR,대한민국,MRN57773,BL000306,MBL37517,O,수출,OTK2부두,액체,메탄올,1230,001151,PORT-MIS 실선종 기반,벌크,펌프,TON,42677.7,42677.7,,,46945.5,42677.7,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,098,9V8334,CHEM LEONA,케미칼운반선,KR,대한민국,MRN47188,BL000307,MBL69917,O,수출,UTK부두,액체,톨루엔,1294,001032,PORT-MIS 실선종 기반,벌크,펌프,TON,32770.3,32770.3,,,36047.3,32770.3,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,005,9V8334,CHEM LEONA,케미칼운반선,KR,대한민국,MRN67629,BL000308,MBL90764,O,수출,대한유화부두,액체,"1,2-에폭시프로판(산화프로필렌)",1280,001162,PORT-MIS 실선종 기반,벌크,펌프,TON,21886.0,21886.0,,,24074.6,21886.0,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,069,9V8434,HAFNIA AMESSI,석유제품운반선,KR,대한민국,MRN31856,BL000309,MBL94217,O,수출,가스부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,44462.2,44462.2,,,48908.4,44462.2,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,075,9V8434,HAFNIA AMESSI,석유제품운반선,KR,대한민국,MRN14903,BL000310,MBL63635,O,수출,SK5부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,44071.6,44071.6,,,48478.8,44071.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,039,9V8440,HAFNIA AQUAMARINE,케미칼운반선,KR,대한민국,MRN92274,BL000311,MBL83675,O,수출,S-Oil 4부두,액체,"1,2-에폭시프로판(산화프로필렌)",1280,001162,PORT-MIS 실선종 기반,벌크,펌프,TON,20219.5,20219.5,,,22241.5,20219.5,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,108,9V8440,HAFNIA AQUAMARINE,케미칼운반선,KR,대한민국,MRN10026,BL000312,MBL74251,I,수입,정일1부두,액체,"1,2-에폭시프로판(산화프로필렌)",1280,001162,PORT-MIS 실선종 기반,벌크,펌프,TON,46869.9,46869.9,,,51556.9,46869.9,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,158,9V8577,REBECCA SCHULTE,케미칼운반선,KR,대한민국,MRN81925,BL000313,MBL61909,I,수입,정일2부두,액체,톨루엔,1294,001032,PORT-MIS 실선종 기반,벌크,펌프,TON,35828.9,35828.9,,,39411.8,35828.9,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,192,9V8783,STOLT TSUBAKI,석유제품운반선,KR,대한민국,MRN88603,BL000314,MBL98102,I,수입,S-Oil 1부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,24675.0,24675.0,,,27142.5,24675.0,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,069,9V8783,STOLT TSUBAKI,석유제품운반선,KR,대한민국,MRN25914,BL000315,MBL81431,O,수출,S-Oil 3부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,31532.8,31532.8,,,34686.1,31532.8,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,184,9V8928,HAFNIA PACIFIC,케미칼운반선,KR,대한민국,MRN28637,BL000316,MBL70741,I,수입,OTK1부두,액체,"1,2-에폭시프로판(산화프로필렌)",1280,001162,PORT-MIS 실선종 기반,벌크,펌프,TON,30616.7,30616.7,,,33678.4,30616.7,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,050,9V8928,HAFNIA PACIFIC,케미칼운반선,KR,대한민국,MRN21599,BL000317,MBL56706,O,수출,OTK2부두,액체,메탄올,1230,001151,PORT-MIS 실선종 기반,벌크,펌프,TON,34529.6,34529.6,,,37982.6,34529.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,090,9VDY7,GREAT LAMDA,석유제품운반선,KR,대한민국,MRN36033,BL000318,MBL51816,I,수입,SK1부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,4556.8,4556.8,,,5012.5,4556.8,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,178,9VDY7,GREAT LAMDA,석유제품운반선,KR,대한민국,MRN30195,BL000319,MBL49219,I,수입,SK2부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,18011.9,18011.9,,,19813.1,18011.9,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,089,9VDY7,GREAT LAMDA,석유제품운반선,KR,대한민국,MRN12196,BL000320,MBL51252,O,수출,SK5부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,25456.8,25456.8,,,28002.5,25456.8,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
KRUSN,2026,014,BOAK5,NAN LIAN 18,석유제품운반선,KR,대한민국,MRN79611,BL000321,MBL36038,I,수입,S-Oil 2부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,3801.3,3801.3,,,4181.4,3801.3,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.888599+00:00,OK,True
