port_code,ptent_yr,voyage_no,callsgn,vessel_name,vessel_type_name,vessel_nationality_code,vessel_nationality_name,mrn_no,bl_no,master_bl_no,io_se_code,io_se_name,facility_name,cargo_se_name,cargo_name_raw,dg_un_no,cargo_basis,package_type_name,unload_method_name,vol_ton_unit_name,vol_ton,weight_ton,pod_name,pol_name,arrival_at_utc,customs_progress_status_name,source_system,source_table,collected_at_utc,quality_flag,is_synthetic
KRUSN,2026,002,DSPF9,보넨자,케미칼운반선,KR,대한민국,MRN99818,BL237630,MBL31813,O,수입,OTK1부두,액체,메탄올,1230,PORT-MIS 실선종 기반,벌크,펌프,TON,42006.8,42006.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,031,210043,에이치와이 부산,석유제품운반선,KR,대한민국,MRN34333,BL610863,MBL84810,O,수출,온산1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,41468.4,41468.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,041,204007,럭키오션호,기타유조선,KR,대한민국,MRN34823,BL279641,MBL85376,I,수출,OTK1부두,액체,석유제품(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,16870.2,16870.2,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,186,204007,럭키오션호,기타유조선,KR,대한민국,MRN51986,BL106862,MBL29441,O,수출,신항일반부두,액체,석유제품(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,18659.1,18659.1,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,113,212803,다인3호,석유제품운반선,KR,대한민국,MRN46885,BL244609,MBL34580,O,수출,온산1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,20422.5,20422.5,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,060,212803,다인3호,석유제품운반선,KR,대한민국,MRN82527,BL897320,MBL85780,O,수출,정일1부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,10904.6,10904.6,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,093,220007,무성,석유제품운반선,KR,대한민국,MRN38177,BL620647,MBL83593,I,수입,OTK1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,40377.6,40377.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,189,220007,무성,석유제품운반선,KR,대한민국,MRN63853,BL610002,MBL24937,O,수입,신항일반부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,40838.0,40838.0,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,047,222801,68세한호,석유제품운반선,KR,대한민국,MRN72351,BL723775,MBL44445,O,수출,OTK1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,29255.2,29255.2,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,155,130088,7보광호,석유제품운반선,KR,대한민국,MRN28529,BL769176,MBL11999,I,수출,온산1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,2087.4,2087.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,186,130088,7보광호,석유제품운반선,KR,대한민국,MRN95553,BL713232,MBL43948,I,수입,가스부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,19746.6,19746.6,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,104,BQIA4,GUO HONG 5,석유제품운반선,KR,대한민국,MRN21068,BL607308,MBL78341,I,수입,신항일반부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,11017.9,11017.9,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,161,BQIA4,GUO HONG 5,석유제품운반선,KR,대한민국,MRN84535,BL575557,MBL87144,O,수입,신항일반부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,40155.1,40155.1,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,022,BQIA4,GUO HONG 5,석유제품운반선,KR,대한민국,MRN12446,BL365570,MBL37963,I,수출,제4부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,20980.1,20980.1,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,157,210023,금일,석유제품운반선,KR,대한민국,MRN35426,BL922073,MBL86078,I,수출,SK8부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,35625.6,35625.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,040,210023,금일,석유제품운반선,KR,대한민국,MRN83244,BL791979,MBL61187,O,수출,온산1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,30579.5,30579.5,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,081,V7A4085,CS ROTTERDAM,원유운반선,KR,대한민국,MRN99011,BL219548,MBL91950,O,수입,SK8부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,44881.3,44881.3,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,100,V7A4085,CS ROTTERDAM,원유운반선,KR,대한민국,MRN16925,BL416660,MBL78778,I,수출,OTK1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,44218.3,44218.3,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,056,V7A4085,CS ROTTERDAM,원유운반선,KR,대한민국,MRN50508,BL597838,MBL33560,I,수출,가스부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,40821.8,40821.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,034,3E3767,GOLDEN AXIS,케미칼운반선,KR,대한민국,MRN78308,BL337634,MBL16918,O,수출,신항일반부두,액체,톨루엔,1294,PORT-MIS 실선종 기반,벌크,펌프,TON,13509.6,13509.6,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,132,3E3767,GOLDEN AXIS,케미칼운반선,KR,대한민국,MRN80615,BL538135,MBL55187,I,수출,SK8부두,액체,아세톤,1090,PORT-MIS 실선종 기반,벌크,펌프,TON,23376.9,23376.9,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
